product_id,production_date,product_line,shift,operator_id,temperature_celsius,pressure_psi,humidity_percent,material_grade,production_time_minutes,dimension_length_mm,dimension_width_mm,weight_grams,defect_count,quality_score,pass_fail
3686,2024-11-08,Line_C,Night,124,86.27,181.15,31.43,A,59.81,102.1,50.77,182.78,4,74.49,Pass
3687,2024-11-08,Line_B,Night,118,78.21,140.68,49.27,B,44.84,99.56,48.42,206.43,0,82.86,Pass
3688,2024-10-17,Line_B,Evening,127,74.08,150.75,46.62,B,39.4,95.02,54.09,222.25,1,71.35,Pass
3689,2024-03-26,Line_A,Morning,144,74.72,131.86,29.66,A,31.16,97.8,52.95,208.9,4,91.28,Pass
3690,2024-05-14,Line_B,Morning,135,68.03,145.23,44.97,A,39.45,103.77,51.45,193.34,4,72.41,Pass
3691,2024-11-04,Line_A,Evening,134,65.97,162.79,51.52,C,38.98,94.93,50.48,217.49,0,71.65,Pass
3692,2024-09-22,Line_D,Morning,138,78.73,127.31,27.08,A,29.75,98.54,47.93,234.85,2,82.59,Pass
3693,2024-08-07,Line_A,Night,106,78.63,145.83,45.48,A,50.37,100.88,50.04,203.74,1,87.61,Pass
3694,2024-10-21,Line_C,Evening,149,77.03,149.65,46.79,B,49.04,100.93,50.75,190.16,3,92.92,Fail
3695,2024-07-04,Line_A,Evening,116,82.43,134.37,46.85,A,44.81,100.97,48.46,201.15,2,72.13,Pass
3696,2024-06-11,Line_D,Morning,123,76.1,153.76,43.14,B,37.03,101.79,49.18,181.75,3,80.04,Pass
3697,2024-05-06,Line_D,Morning,128,79.08,152.54,46.21,A,47.0,99.56,49.27,217.0,1,78.06,Pass
3698,2024-11-10,Line_C,Evening,113,74.63,143.88,43.31,A,50.03,97.96,49.06,204.61,3,92.31,Pass
3699,2024-04-26,Line_A,Evening,112,62.51,156.49,42.81,A,59.14,99.56,52.53,192.09,3,81.08,Pass
3700,2024-05-16,Line_C,Evening,111,80.83,141.7,48.79,A,47.79,102.39,49.75,207.82,0,88.84,Pass
3701,2024-09-12,Line_D,Evening,147,70.15,154.56,65.47,B,48.69,96.68,52.03,192.56,0,84.68,Pass
3702,2024-12-21,Line_A,Night,149,76.29,150.04,44.6,B,46.35,99.08,49.27,197.08,0,87.09,Pass
3703,2024-09-20,Line_B,Night,122,71.48,152.35,39.49,B,43.45,100.04,49.48,200.03,3,80.97,Pass
3704,2024-08-09,Line_D,Evening,131,76.33,147.55,43.97,B,51.26,98.69,50.07,227.11,3,77.18,Fail
3705,2024-11-09,Line_D,Evening,127,83.35,136.52,44.29,A,44.58,98.95,50.31,183.1,4,71.79,Pass
3706,2024-12-16,Line_C,Evening,127,77.99,136.02,39.71,C,43.83,100.81,48.42,211.65,4,75.2,Pass
3707,2024-05-29,Line_D,Night,140,79.07,142.3,39.68,B,42.08,100.27,50.53,189.45,0,75.18,Pass
3708,2024-08-23,Line_C,Morning,126,74.12,144.55,38.2,B,42.65,101.9,48.33,226.47,4,98.05,Pass
3709,2024-12-16,Line_A,Night,107,73.57,152.72,40.45,A,47.7,101.11,52.78,186.25,2,98.12,Pass
3710,2024-06-16,Line_B,Evening,111,73.49,149.68,45.59,A,49.98,102.07,49.2,186.6,4,77.67,Pass
3711,2024-03-09,Line_B,Evening,122,78.82,145.42,44.26,C,39.25,98.71,51.3,211.52,4,73.17,Fail
3712,2024-07-27,Line_C,Evening,140,75.15,130.0,54.09,A,46.69,105.21,49.16,200.02,2,78.45,Fail
3713,2024-02-21,Line_B,Evening,119,78.46,143.04,28.63,B,37.84,96.64,51.9,212.25,2,93.89,Pass
3714,2024-09-23,Line_B,Night,138,74.11,138.41,43.61,A,50.04,101.61,49.29,218.31,1,96.12,Pass
3715,2024-05-29,Line_D,Morning,120,80.08,167.45,40.4,A,56.77,97.97,49.92,202.86,3,85.03,Pass
3716,2024-10-29,Line_D,Evening,119,78.48,150.73,35.29,C,49.41,96.72,49.64,215.3,3,86.2,Pass
3717,2024-12-10,Line_A,Evening,119,75.56,165.66,38.41,C,42.46,103.34,49.56,170.84,0,83.76,Pass
3718,2024-01-13,Line_D,Evening,136,78.41,150.77,30.37,B,53.2,99.26,47.8,205.49,1,75.48,Pass
3719,2024-04-09,Line_D,Morning,147,80.17,168.65,43.73,B,35.11,97.45,48.91,197.07,1,71.49,Pass
3720,2024-06-21,Line_D,Night,127,84.27,153.15,45.02,C,47.42,99.19,50.53,222.62,1,88.64,Pass
3721,2024-08-24,Line_D,Morning,117,71.49,153.54,33.78,C,67.62,98.64,50.82,167.4,1,93.96,Fail
3722,2024-03-15,Line_B,Night,118,79.41,169.47,44.51,C,37.97,99.68,48.29,189.05,4,92.48,Pass
3723,2024-11-20,Line_B,Evening,120,78.43,142.89,45.61,C,42.41,99.34,49.02,180.28,1,97.01,Fail
3724,2024-09-06,Line_B,Morning,144,79.63,143.35,37.62,A,43.24,97.28,49.88,203.22,0,94.41,Pass
3725,2024-03-18,Line_D,Morning,142,72.67,151.25,45.73,B,36.05,100.13,50.12,203.8,3,78.63,Pass
3726,2024-10-04,Line_B,Evening,141,75.52,179.18,45.41,A,38.99,99.97,50.58,200.57,1,73.5,Pass
3727,2024-08-29,Line_A,Morning,108,72.65,146.23,43.46,B,45.24,103.25,51.56,212.04,3,82.92,Pass
3728,2024-11-09,Line_A,Evening,140,76.76,153.09,51.27,B,57.87,102.89,50.5,216.56,2,80.45,Pass
3729,2024-08-03,Line_D,Evening,111,70.68,159.04,53.36,A,48.84,100.01,48.49,205.46,0,91.86,Pass
3730,2024-08-07,Line_B,Night,130,81.82,165.99,53.72,A,53.97,100.92,51.04,180.01,2,72.04,Pass
3731,2024-01-21,Line_A,Night,112,75.69,158.97,38.09,A,51.69,97.9,51.47,191.67,1,98.29,Pass
3732,2024-10-31,Line_C,Evening,123,83.63,164.89,43.49,B,47.78,101.32,47.63,210.27,4,98.72,Fail
3733,2024-12-18,Line_D,Evening,106,71.7,157.64,29.21,A,30.68,105.47,50.7,203.78,4,72.65,Pass
3734,2024-04-01,Line_A,Morning,135,76.01,151.12,50.48,B,57.91,97.71,51.97,190.35,0,83.02,Fail
3735,2024-10-21,Line_A,Evening,115,75.51,139.22,51.79,C,53.23,98.78,49.03,215.54,1,96.97,Fail
3736,2024-04-09,Line_A,Evening,138,78.33,144.83,53.88,C,47.26,100.49,51.05,208.86,1,75.62,Pass
3737,2024-09-22,Line_C,Morning,128,78.79,146.37,59.88,A,34.75,100.37,48.95,215.33,1,90.77,Pass
3738,2024-06-16,Line_C,Evening,107,68.35,152.9,53.53,B,33.34,100.23,49.55,205.71,1,91.34,Pass
3739,2024-02-27,Line_C,Evening,106,80.94,155.28,49.29,C,35.42,98.63,48.68,189.3,0,77.01,Pass
3740,2024-03-29,Line_A,Night,127,79.46,169.15,45.8,C,39.49,97.2,50.93,221.83,0,70.18,Pass
3741,2024-06-21,Line_C,Evening,102,67.52,129.25,65.8,A,47.94,98.29,51.15,210.24,0,89.93,Pass
3742,2024-05-24,Line_D,Evening,106,82.2,149.5,47.11,A,43.01,101.66,50.63,208.01,4,88.52,Pass
3743,2024-04-30,Line_C,Morning,132,68.69,169.1,64.28,A,45.74,104.07,50.89,213.56,1,89.49,Pass
3744,2024-09-01,Line_D,Night,129,76.39,136.21,39.55,A,49.43,101.07,51.09,196.09,2,74.69,Pass
3745,2024-11-19,Line_A,Night,134,73.52,142.95,42.51,C,55.48,99.33,52.04,208.58,3,88.11,Pass
3746,2024-09-22,Line_B,Evening,101,74.1,154.66,51.08,A,39.96,101.65,49.14,198.39,0,86.25,Pass
3747,2024-03-02,Line_D,Night,115,73.29,158.7,20.96,A,31.66,97.29,46.2,188.95,0,83.58,Pass
3748,2024-03-29,Line_D,Night,110,77.62,136.16,43.08,A,38.58,99.94,49.39,179.85,4,93.31,Pass
3749,2024-03-12,Line_D,Night,110,70.57,165.47,54.58,A,49.82,98.81,49.4,169.76,4,81.65,Pass
3750,2024-06-18,Line_A,Morning,110,79.7,155.78,41.95,B,51.7,99.43,51.23,205.76,3,80.6,Pass
3751,2024-06-21,Line_D,Morning,137,77.68,136.05,45.0,B,51.88,98.87,46.62,188.9,4,86.23,Pass
3752,2024-03-16,Line_A,Night,132,74.19,161.54,32.37,A,39.44,97.78,50.4,192.48,0,98.33,Pass
3753,2024-12-30,Line_D,Night,136,79.39,160.24,41.74,A,47.61,103.4,52.02,188.45,1,80.33,Fail
3754,2024-06-06,Line_A,Evening,125,72.46,149.98,38.42,C,57.17,98.76,50.02,177.16,1,83.36,Pass
3755,2024-11-25,Line_B,Night,115,74.79,145.41,51.02,A,51.0,98.75,50.85,216.01,4,77.99,Pass
3756,2024-07-31,Line_A,Morning,109,67.5,138.32,51.46,B,30.95,99.88,48.94,230.42,3,90.39,Pass
3757,2024-01-09,Line_A,Evening,116,72.21,145.91,38.64,A,44.6,100.41,51.08,173.05,1,80.92,Pass
3758,2024-01-03,Line_B,Morning,141,70.62,160.3,37.42,A,42.31,103.23,49.87,205.81,0,90.78,Fail
3759,2024-11-04,Line_A,Morning,119,66.21,132.82,57.49,A,33.04,100.34,49.15,182.24,1,74.37,Pass
3760,2024-06-18,Line_A,Morning,146,74.22,141.66,34.45,B,56.74,101.11,50.09,212.13,3,77.91,Fail
3761,2024-05-26,Line_D,Morning,144,74.43,152.9,51.25,C,33.92,96.31,51.26,221.19,4,76.19,Pass
3762,2024-01-06,Line_A,Morning,112,76.48,157.1,45.31,A,44.18,100.61,49.84,211.68,2,93.32,Pass
3763,2024-06-19,Line_D,Evening,135,77.89,156.7,53.92,C,55.46,98.48,49.75,186.19,1,72.69,Pass
3764,2024-03-20,Line_B,Morning,143,73.87,142.18,46.61,A,37.98,98.52,49.93,189.45,0,77.56,Fail
3765,2024-10-18,Line_A,Night,105,77.49,148.97,40.76,A,44.74,97.62,50.41,193.47,3,85.22,Pass
3766,2024-08-11,Line_B,Evening,138,79.48,145.4,35.68,A,48.92,99.33,50.31,210.41,1,72.63,Pass
3767,2024-12-17,Line_B,Night,106,80.49,152.68,35.88,C,38.6,100.77,50.29,196.69,2,70.33,Pass
3768,2024-10-21,Line_C,Evening,114,77.89,155.79,34.91,A,40.4,100.86,48.17,210.37,4,90.73,Pass
3769,2024-02-12,Line_A,Night,148,77.44,148.27,44.09,C,47.41,100.4,49.78,200.19,1,88.41,Pass
3770,2024-09-01,Line_A,Morning,112,70.08,151.16,51.49,A,50.1,98.75,51.89,199.0,3,70.25,Pass
3771,2024-02-19,Line_D,Night,150,79.05,150.0,37.66,C,51.29,98.55,50.87,201.83,1,71.46,Pass
3772,2024-10-21,Line_D,Morning,122,70.04,134.27,36.72,B,37.26,99.16,51.81,199.44,4,76.58,Fail
3773,2024-05-09,Line_C,Evening,145,76.61,162.94,46.43,C,32.01,100.21,50.62,176.63,3,97.19,Pass
3774,2024-09-08,Line_C,Morning,141,78.32,160.36,56.13,B,51.83,96.86,50.33,185.73,2,89.58,Pass
3775,2024-06-13,Line_A,Night,150,77.16,132.0,51.18,A,54.97,99.49,52.16,224.74,0,94.15,Fail
3776,2024-04-10,Line_A,Morning,104,61.84,171.07,44.27,A,65.76,99.26,49.34,207.15,4,92.78,Pass
3777,2024-10-01,Line_C,Morning,143,79.03,154.11,36.78,A,70.03,100.71,49.25,227.03,1,99.49,Pass
3778,2024-03-09,Line_A,Evening,118,82.54,155.47,45.39,A,59.09,105.66,52.6,186.71,2,98.5,Pass
3779,2024-02-13,Line_A,Morning,131,67.08,144.98,52.08,B,36.72,99.98,51.36,199.93,3,72.02,Pass
3780,2024-05-29,Line_A,Evening,135,75.89,151.24,49.67,A,43.46,100.02,49.58,197.04,3,70.68,Pass
3781,2024-05-14,Line_C,Night,104,74.06,155.46,47.06,A,50.16,101.32,49.05,184.33,3,84.91,Pass
3782,2024-11-13,Line_C,Evening,109,75.23,168.21,53.88,B,48.71,99.6,48.45,174.78,1,78.15,Pass
3783,2024-12-10,Line_B,Night,145,81.42,139.05,56.98,A,43.65,100.86,49.52,185.16,4,85.14,Pass
3784,2024-08-05,Line_D,Night,115,76.2,161.24,51.69,A,55.59,102.61,51.38,215.71,2,72.72,Pass
3785,2024-05-27,Line_B,Morning,142,70.11,145.79,28.99,A,41.02,99.42,46.74,192.83,3,97.27,Pass
3786,2024-05-05,Line_A,Evening,121,71.68,164.2,52.73,C,46.79,103.05,51.64,195.27,0,93.22,Pass
3787,2024-09-05,Line_A,Night,132,71.13,135.48,43.82,A,45.61,100.39,51.06,199.86,4,86.56,Pass
3788,2024-02-23,Line_B,Morning,109,65.65,149.24,46.07,C,48.84,101.59,48.45,202.44,2,83.95,Pass
3789,2024-11-27,Line_B,Morning,148,72.25,129.29,42.97,A,49.4,102.06,50.09,195.48,2,84.05,Pass
3790,2024-08-10,Line_B,Night,132,78.38,143.41,39.57,A,38.12,102.65,49.24,194.17,3,88.49,Fail
3791,2024-07-27,Line_A,Morning,116,76.67,145.22,26.03,C,22.59,102.27,48.64,205.97,0,86.36,Pass
3792,2024-05-23,Line_A,Evening,145,75.86,154.36,47.38,A,41.29,102.78,50.44,224.44,3,84.47,Pass
3793,2024-11-08,Line_B,Night,105,73.56,134.3,34.57,C,47.0,100.34,50.81,190.76,4,90.38,Pass
3794,2024-11-15,Line_C,Night,142,74.63,166.57,49.17,B,48.97,98.59,51.15,177.04,1,92.95,Pass
3795,2024-05-17,Line_D,Morning,131,77.7,168.3,41.83,A,40.09,100.2,47.32,190.59,4,89.29,Pass
3796,2024-12-20,Line_D,Night,125,79.24,151.54,53.97,C,47.32,97.85,49.34,198.5,0,81.74,Pass
3797,2024-08-12,Line_B,Night,101,76.5,136.79,58.94,A,47.14,99.34,50.93,172.38,1,82.43,Pass
3798,2024-04-11,Line_C,Night,103,69.57,135.8,43.98,C,39.69,98.82,51.46,201.49,2,72.96,Pass
3799,2024-04-08,Line_D,Evening,121,72.85,150.97,40.86,B,43.69,97.01,50.38,208.59,3,82.44,Pass
3800,2024-11-02,Line_C,Evening,128,77.18,142.08,39.19,B,35.41,101.84,51.62,184.51,4,93.57,Pass
3801,2024-10-09,Line_D,Evening,103,71.68,162.77,48.6,B,29.33,102.67,50.29,195.57,3,71.99,Fail
3802,2024-03-31,Line_D,Evening,142,71.91,146.6,40.37,B,54.78,98.54,50.79,210.16,4,75.27,Pass
3803,2024-10-23,Line_A,Morning,132,78.5,154.52,44.8,A,46.6,101.28,48.75,199.52,3,95.28,Pass
3804,2024-07-22,Line_C,Night,132,78.96,149.42,37.56,A,42.28,105.32,51.09,202.35,1,87.04,Pass
3805,2024-08-25,Line_D,Evening,149,70.2,144.61,45.41,A,48.04,102.38,48.04,198.44,3,90.14,Pass
3806,2024-04-06,Line_C,Morning,130,68.23,142.4,58.31,A,48.72,97.95,48.46,201.36,0,79.65,Pass
3807,2024-04-30,Line_B,Evening,150,68.96,138.51,39.1,B,61.14,101.79,48.85,223.69,0,84.66,Pass
3808,2024-04-26,Line_B,Morning,113,78.34,146.23,45.12,B,55.72,99.66,52.52,208.62,3,92.85,Pass
3809,2024-03-06,Line_C,Evening,134,70.78,150.68,48.93,B,47.8,101.74,49.46,169.47,2,96.28,Pass
3810,2024-05-10,Line_D,Evening,148,72.32,152.29,55.68,A,62.16,104.63,50.67,202.48,0,99.23,Pass
3811,2024-09-23,Line_B,Night,104,68.83,150.32,54.23,B,44.27,99.86,50.84,226.47,4,95.53,Pass
3812,2024-11-11,Line_B,Evening,118,75.07,148.03,50.81,B,54.71,102.82,50.8,200.73,3,72.02,Pass
3813,2024-04-01,Line_D,Evening,132,73.82,131.24,48.27,C,40.75,98.49,48.48,172.89,3,80.3,Pass
3814,2024-03-17,Line_B,Morning,114,77.22,161.63,67.96,C,45.43,99.04,50.55,184.68,0,92.47,Pass
3815,2024-08-25,Line_B,Night,132,76.71,134.66,50.66,A,50.37,96.05,48.55,198.52,2,82.54,Pass
3816,2024-09-08,Line_D,Night,106,65.27,155.05,47.31,A,46.74,103.25,47.53,188.11,4,83.09,Pass
3817,2024-08-14,Line_C,Morning,143,76.76,162.36,54.64,A,47.33,96.68,52.55,224.32,0,93.83,Pass
3818,2024-12-25,Line_C,Evening,117,74.57,161.97,49.63,C,47.0,97.74,49.63,184.05,0,95.0,Pass
3819,2024-11-15,Line_D,Morning,108,81.16,157.99,65.35,B,55.43,100.45,49.7,199.31,1,93.74,Pass
3820,2024-05-20,Line_D,Evening,135,70.88,150.75,40.52,A,45.78,104.1,51.6,199.91,0,80.64,Pass
3821,2024-02-23,Line_C,Evening,124,77.75,140.97,44.62,B,40.25,96.19,51.26,223.22,4,76.84,Pass
3822,2024-05-19,Line_D,Night,103,75.45,136.02,34.32,A,44.59,100.74,49.14,198.67,1,80.76,Pass
3823,2024-05-25,Line_C,Evening,117,70.72,150.36,44.12,B,55.34,97.15,50.54,217.07,2,91.04,Pass
3824,2024-09-30,Line_C,Night,136,80.33,143.21,35.59,B,51.85,103.35,50.88,196.2,2,80.94,Pass
3825,2024-05-24,Line_A,Night,140,77.01,144.87,45.97,B,44.15,100.34,48.15,198.17,0,71.66,Fail
3826,2024-06-15,Line_B,Morning,117,73.29,156.92,39.45,B,38.79,103.11,49.0,194.41,4,94.02,Pass
3827,2024-03-26,Line_D,Evening,130,70.67,148.2,51.31,C,40.59,98.47,49.64,173.89,2,71.9,Pass
3828,2024-05-20,Line_A,Morning,125,80.77,142.49,41.06,A,44.89,99.09,50.17,215.1,4,99.88,Pass
3829,2024-02-14,Line_C,Morning,122,79.3,179.87,50.69,B,44.34,98.13,52.1,210.8,4,95.85,Pass
3830,2024-05-07,Line_D,Morning,137,75.06,146.63,43.31,B,39.17,102.9,49.12,199.74,1,98.69,Pass
3831,2024-12-23,Line_B,Morning,111,74.92,157.8,54.53,A,52.6,102.84,52.35,192.99,0,95.0,Pass
3832,2024-04-26,Line_C,Night,112,69.39,156.94,44.26,B,40.46,98.69,50.86,181.54,4,73.03,Pass
3833,2024-05-26,Line_A,Night,121,81.86,145.83,41.52,B,37.77,101.95,47.73,191.84,4,82.56,Pass
3834,2024-05-26,Line_C,Night,115,69.42,143.1,30.44,A,43.42,99.79,50.63,199.49,4,97.24,Fail
3835,2024-01-21,Line_D,Night,112,79.52,133.68,34.21,B,48.73,96.11,52.33,204.74,0,72.73,Pass
3836,2024-01-24,Line_B,Evening,122,85.1,152.45,50.98,C,37.65,101.01,49.86,207.01,1,79.16,Pass
3837,2024-06-06,Line_C,Night,139,71.16,150.36,34.73,A,45.4,101.71,49.05,186.32,4,84.01,Pass
3838,2024-02-17,Line_D,Evening,135,72.51,137.88,52.64,C,41.53,102.2,49.3,186.95,3,83.5,Pass
3839,2024-04-19,Line_D,Morning,142,71.06,162.68,41.52,A,42.38,100.14,50.89,198.91,1,98.32,Pass
3840,2024-02-28,Line_C,Evening,116,81.21,156.25,44.89,A,44.92,99.32,48.08,194.88,0,81.85,Pass
3841,2024-01-17,Line_B,Night,133,75.65,150.2,49.5,A,49.74,99.01,52.8,210.15,2,77.17,Pass
3842,2024-10-30,Line_D,Night,143,67.6,146.31,53.6,A,45.08,101.81,51.82,178.95,4,83.35,Fail
3843,2024-02-24,Line_A,Night,149,69.6,147.86,33.33,A,65.96,100.84,51.2,208.66,3,81.88,Fail
3844,2024-05-16,Line_A,Morning,114,78.32,138.18,33.96,B,50.52,98.73,48.43,200.91,2,88.7,Pass
3845,2024-03-17,Line_B,Morning,118,71.33,143.94,42.9,A,48.26,100.57,52.37,190.72,2,99.82,Pass
3846,2024-09-26,Line_B,Night,144,66.17,157.23,54.57,B,42.57,101.45,52.08,204.82,4,86.54,Pass
3847,2024-06-28,Line_A,Morning,116,77.81,148.38,45.15,B,40.96,101.49,52.37,208.88,4,83.87,Pass
3848,2024-03-25,Line_B,Evening,140,76.85,171.42,54.28,A,53.08,100.0,50.68,171.46,2,87.82,Pass
3849,2024-10-26,Line_A,Evening,103,71.21,143.99,31.78,A,32.31,102.49,50.25,229.23,3,99.39,Pass
3850,2024-05-18,Line_C,Evening,143,73.25,149.14,40.5,A,53.99,98.42,50.64,199.35,1,88.74,Pass
3851,2024-11-02,Line_A,Evening,126,73.35,154.81,45.6,A,54.3,100.1,50.96,206.91,4,73.69,Pass
3852,2024-06-18,Line_B,Night,115,74.03,156.22,36.42,B,44.05,101.87,52.17,206.51,4,97.38,Pass
3853,2024-08-29,Line_C,Night,136,81.83,147.48,35.79,A,54.24,100.62,48.2,202.51,0,87.72,Pass
3854,2024-03-04,Line_B,Evening,127,78.7,142.96,38.57,A,42.71,100.17,50.59,192.17,4,74.74,Fail
3855,2024-08-27,Line_A,Evening,148,77.92,147.05,41.93,A,44.26,98.51,51.01,201.38,0,76.91,Pass
3856,2024-04-04,Line_C,Night,117,74.54,154.32,35.89,B,49.07,97.42,51.81,200.06,2,73.62,Pass
3857,2024-05-25,Line_D,Morning,114,71.19,147.36,54.74,A,42.04,98.63,49.8,204.26,3,98.82,Pass
3858,2024-02-18,Line_A,Evening,102,82.2,174.33,46.61,A,50.71,102.35,50.38,222.97,0,72.13,Pass
3859,2024-05-24,Line_C,Morning,127,74.92,147.14,47.51,B,41.28,98.7,50.08,195.43,0,92.93,Pass
3860,2024-09-15,Line_D,Night,147,70.22,152.49,47.27,B,47.2,100.0,50.7,186.23,1,80.13,Pass
3861,2024-06-07,Line_B,Evening,124,90.08,150.42,57.62,A,66.1,103.98,49.41,200.67,2,72.43,Pass
3862,2024-08-04,Line_A,Evening,140,76.14,147.89,61.16,B,48.85,102.06,51.23,188.97,0,83.02,Pass
3863,2024-10-29,Line_C,Morning,145,69.31,158.77,42.78,A,53.69,99.7,50.85,183.33,0,70.01,Pass
3864,2024-01-17,Line_D,Morning,135,79.4,139.89,49.25,A,52.3,99.51,48.08,188.87,2,94.52,Pass
3865,2024-03-21,Line_C,Morning,104,79.82,173.68,42.62,B,29.14,102.88,48.5,179.09,4,86.26,Pass
3866,2024-07-02,Line_C,Morning,126,72.99,143.22,52.08,B,44.25,99.32,49.98,180.71,3,83.55,Pass
3867,2024-10-09,Line_A,Evening,136,70.53,154.76,56.32,C,55.97,100.02,54.89,221.91,2,94.88,Pass
3868,2024-03-11,Line_B,Night,104,73.7,152.12,44.95,B,35.52,99.62,49.83,215.82,1,85.58,Pass
3869,2024-03-30,Line_D,Morning,134,78.41,149.8,52.57,A,43.61,103.28,48.72,199.51,1,87.86,Pass
3870,2024-07-15,Line_B,Morning,113,78.98,163.21,42.39,C,62.05,99.98,49.19,183.75,3,94.44,Pass
3871,2024-05-09,Line_D,Night,140,71.95,169.46,54.28,A,35.97,99.35,51.01,171.84,1,91.62,Pass
3872,2024-03-20,Line_C,Evening,141,82.06,142.2,37.88,C,54.21,101.39,52.65,195.77,2,89.77,Pass
3873,2024-12-30,Line_D,Night,101,67.39,142.4,36.41,A,38.1,103.89,49.28,209.74,4,91.12,Pass
3874,2024-07-21,Line_D,Night,101,72.0,155.42,49.81,A,49.55,97.56,50.53,198.19,1,77.89,Pass
3875,2024-08-18,Line_B,Morning,109,74.4,149.52,54.14,A,50.85,100.69,49.43,214.13,2,73.52,Pass
3876,2024-03-27,Line_D,Night,111,73.45,145.02,50.21,A,51.46,98.34,51.19,193.56,1,88.68,Pass
3877,2024-08-14,Line_A,Night,116,72.43,147.17,53.47,A,37.49,102.87,49.43,195.68,0,76.72,Pass
3878,2024-01-06,Line_B,Evening,129,81.34,145.01,38.19,A,54.4,97.77,51.4,208.08,0,71.43,Pass
3879,2024-12-22,Line_B,Morning,136,74.3,138.8,44.45,A,39.35,101.62,46.28,179.93,4,77.63,Pass
3880,2024-08-12,Line_A,Morning,115,76.88,152.72,32.38,A,32.48,98.53,51.17,203.02,0,91.61,Pass
3881,2024-05-25,Line_A,Morning,139,76.64,150.52,35.45,A,37.18,103.29,49.82,202.3,0,91.25,Pass
3882,2024-02-24,Line_B,Evening,102,76.82,145.47,56.64,A,38.33,104.84,50.97,196.52,1,97.1,Pass
3883,2024-03-07,Line_B,Evening,110,74.16,130.97,42.05,A,51.05,102.46,50.02,220.08,1,90.26,Pass
3884,2024-07-03,Line_B,Evening,149,65.99,146.68,59.86,B,53.14,99.91,48.25,210.34,3,83.19,Fail
3885,2024-05-26,Line_C,Evening,111,79.51,169.6,46.34,B,46.18,97.59,50.32,176.25,4,77.81,Pass
3886,2024-03-14,Line_D,Morning,130,74.59,146.67,43.23,B,37.33,100.38,51.23,194.28,0,92.75,Pass
3887,2024-05-18,Line_A,Morning,123,72.66,146.98,43.01,A,40.78,100.52,50.4,189.55,3,82.36,Pass
3888,2024-08-11,Line_C,Night,122,72.67,145.17,53.02,A,44.31,104.66,47.84,198.24,1,94.46,Pass
3889,2024-08-19,Line_C,Evening,142,76.52,156.19,44.05,C,35.14,100.27,50.33,185.18,3,95.55,Pass
3890,2024-07-01,Line_C,Night,136,72.5,160.74,45.34,A,36.14,98.58,50.78,184.16,0,80.55,Pass
3891,2024-04-05,Line_D,Evening,129,73.91,143.44,47.49,B,44.96,100.41,49.39,197.48,3,80.31,Pass
3892,2024-12-07,Line_C,Night,145,78.47,134.95,34.25,A,43.32,99.23,45.5,201.21,2,97.41,Pass
3893,2024-09-04,Line_B,Morning,132,76.02,146.59,45.78,B,36.19,99.81,49.27,187.66,4,81.92,Pass
3894,2024-05-11,Line_A,Morning,133,70.61,144.75,44.6,C,55.4,104.33,48.11,185.93,0,91.2,Pass
3895,2024-01-13,Line_D,Evening,139,77.75,147.91,48.65,C,39.41,98.31,49.85,176.25,2,81.33,Pass
3896,2024-03-10,Line_D,Morning,109,73.49,161.94,52.94,C,35.49,101.92,48.12,204.78,3,91.94,Fail
3897,2024-12-14,Line_B,Evening,101,79.21,139.77,43.11,B,55.3,99.37,48.06,194.11,0,75.21,Pass
3898,2024-09-12,Line_A,Night,118,73.08,154.22,49.05,C,47.45,99.93,51.16,191.05,3,95.08,Pass
3899,2024-07-06,Line_C,Evening,150,75.75,154.29,34.16,A,42.69,99.97,50.24,212.5,4,99.49,Pass
3900,2024-03-29,Line_D,Night,148,77.99,155.04,60.96,A,39.4,98.06,50.74,161.67,4,92.97,Pass
3901,2024-11-14,Line_A,Night,122,70.67,156.96,57.33,A,42.05,101.18,49.14,207.88,1,80.77,Fail
3902,2024-11-11,Line_D,Evening,148,78.58,131.11,42.33,A,39.12,95.48,49.28,221.32,2,86.66,Pass
3903,2024-06-02,Line_A,Morning,137,83.5,156.05,45.86,B,40.86,99.4,49.04,168.62,4,90.09,Pass
3904,2024-05-29,Line_A,Night,114,77.37,149.9,27.59,A,46.38,100.59,49.24,170.67,2,75.79,Fail
3905,2024-11-25,Line_A,Morning,122,76.02,143.1,50.37,A,37.73,101.16,49.31,178.22,3,78.49,Pass
3906,2024-05-11,Line_B,Night,133,79.47,166.53,39.13,C,24.43,101.06,48.51,181.92,2,94.05,Pass
3907,2024-05-23,Line_D,Night,106,79.15,158.93,31.98,B,58.54,97.74,48.93,215.01,0,98.36,Pass
3908,2024-09-03,Line_C,Night,127,75.7,141.89,47.76,B,35.29,99.17,50.29,195.96,1,78.17,Pass
3909,2024-03-03,Line_B,Night,106,70.29,145.24,37.73,A,32.17,100.28,48.5,230.47,2,74.43,Pass
3910,2024-06-18,Line_C,Evening,144,71.74,160.8,36.76,A,54.71,98.5,50.49,194.39,2,99.45,Pass
3911,2024-10-28,Line_B,Night,150,73.18,149.69,51.23,A,41.24,100.35,47.65,195.6,4,79.6,Pass
3912,2024-08-23,Line_B,Morning,141,68.64,137.03,58.05,A,47.74,101.08,50.46,219.89,0,93.35,Pass
3913,2024-10-15,Line_B,Morning,116,81.94,167.57,47.23,B,51.72,98.92,49.89,161.66,4,81.37,Pass
3914,2024-05-02,Line_A,Evening,147,70.33,147.54,55.07,A,52.43,101.29,50.48,201.64,2,98.47,Fail
